index:ID,media_id,name,num_of_play,num_of_subscribe,num_of_danmu,starting_time,score,num_of_scoring_peopel,status,:LABEL
10242,1377,少女爱上姐姐 ,90.4万,12.2万,4万,2006年10月7日,9.5,284人评,已完结,Anime
10243,1332,出租魔法使,152.3万,17.9万,3.3万,2007年10月7日,9.1,118人评,已完结,Anime
10244,5636,RWBY 第四季,474.1万,14.9万,10.9万,2016年10月22日,9.3,499人评,已完结,Anime
10245,5521,Classica Loid,185.2万,11.6万,6.1万,2016年10月8日,9.5,304人评,已完结,Anime
10246,709,爱杀宝贝 日语版,618.4万,26.6万,26.4万,2012年1月5日,9.6,1052人评,已完结,Anime
10247,1672,龙与虎,1376.7万,123万,137万,2008年10月2日,9.8,11358人评,已完结,Anime
10248,442,锁锁美同学@提不起劲,1.7万,14.4万,420,2013年1月10日,9.2,346人评,已完结,Anime
10249,103092,暗芝居 第六季,174.5万,12.8万,1.4万,2018年7月7日,8.5,411人评,已完结,Anime
10250,685,K,933.4万,106.3万,52.4万,2012年10月4日,9.2,2043人评,已完结,Anime
10251,445,翠星之加尔刚蒂亚,143.7万,13万,3.9万,2013年4月7日,9.2,392人评,已完结,Anime
10252,6432,调教咖啡厅,1906.8万,114.7万,68.6万,2017年10月8日,9.5,11976人评,已完结,Anime
10253,6692,IDOLiSH7-偶像星愿-,282.4万,17.4万,9.6万,5/19 #16-17两集联播 ,9.7,2519人评,已完结,Anime
10254,3135,归宅部活动记录,111万,11.2万,5.1万,2013年7月4日,9.6,437人评,已完结,Anime
10255,5033,腐男子高校生活,1451.6万,57万,20.8万,2016年7月5日,9,573人评,已完结,Anime
10256,3516,白色相簿2,364.6万,44.6万,34万,2013年10月5日,9.6,3867人评,已完结,Anime
10257,6328,天使的3P!,1332万,82.7万,100万,2017年7月10日,8.3,1735人评,已完结,Anime
10258,5540,斯特拉的魔法,159.6万,12万,6.1万,2016年10月3日,9,294人评,已完结,Anime
10259,6433,Love Live! Sunshine!! 第二季,371.4万,30.6万,22万,2017年10月7日,9.3,4156人评,已完结,Anime
10260,3979,田中君总是如此慵懒小剧场,818.2万,21.6万,8265,2016年4月9日,9.5,260人评,已完结,Anime
10261,3366,境界的彼方 -I'LL BE HERE- 过去篇,197.5万,18.3万,4.7万,2015年3月14日,9.2,342人评,已完结,Anime
10262,3451,迷家,1481.3万,52.5万,74.8万,2016年4月2日,3.6,5875人评,已完结,Anime
10263,6082,我的英雄学院 OAD,544万,22.3万,8.5万,2017年4月3日,9.7,2915人评,已完结,Anime
10264,10592,國王遊戲 The Animation（僅限台灣地區）,26.9万,13.5万,7627,2017年10月6日,3.8,895人评,已完结,Anime
10265,4205,恶魔之谜,105.5万,14万,5.9万,2014年4月3日,9.2,762人评,已完结,Anime
10266,8932,龙王的工作！,4105.7万,198.6万,177万,2018年1月8日,9,15640人评,已完结,Anime
10267,3258,四畳半神话大系,97.1万,16.7万,2.4万,2010年4月22日,9.7,2126人评,已完结,Anime
10268,3461,Re：从零开始的异世界生活,1.6亿,384.7万,979.6万,2016年4月4日,8.9,13291人评,已完结,Anime
10269,3116,房东妹子青春期！,1174万,32.8万,9.4万,2016年1月10日,8.9,483人评,已完结,Anime
10270,2726,全部成为F -THE PERFECT INSIDER-,432.8万,23.1万,10.9万,2015年10月8日,9.1,506人评,已完结,Anime
10271,139672,火之丸相扑,51.1万,12.6万,6901,2018年10月5日,9.7,528人评,连载中,Anime
10272,2575,魔法少女☆伊莉雅 2WEI HERZ!,1212万,47.3万,42.4万,2015年7月24日,9.4,1415人评,已完结,Anime
10273,528,八犬传-东方八犬异闻- 第一季,129.8万,22.8万,5.9万,2013年1月5日,9.6,479人评,已完结,Anime
10274,78272,恶魔战线,393.5万,35万,7.9万,2018年4月7日,8.2,1964人评,已完结,Anime
10275,2586,沒有黃段子的無聊世界（僅限港澳台地區）,4760.6万,74万,296.8万,2015年7月4日,9,442人评,已完结,Anime
10276,102292,ISLAND ,977.4万,93万,20.5万,2018年7月1日,9.2,6028人评,已完结,Anime
10277,3462,双星之阴阳师,7585.4万,152.9万,287.2万,2016年4月6日,7.6,1200人评,已完结,Anime
10278,1359,永生之酒,131.7万,41万,4.7万,2007年7月26日,9.6,2459人评,已完结,Anime
10279,5027,NEW GAME!,1572.3万,88.7万,73.9万,2016年7月6日,9.3,2008人评,已完结,Anime
10280,2721,骇客娃娃,260.5万,10.9万,7.3万,2015年10月2日,9.3,244人评,已完结,Anime
10281,3527,逆转裁判,1156.7万,31.8万,88.1万,2016年4月2日,8.2,692人评,已完结,Anime
10282,3072,晨曦公主,1108万,19.7万,34.1万,2014年10月7日,9.6,882人评,已完结,Anime
10283,2732,野良神 ARAGOTO,6301.2万,134.1万,172.7万,2015年10月2日,9.4,3568人评,已完结,Anime
10284,2844,境界的彼方 -I'LL BE HERE- 未来篇,245.7万,25.4万,19.9万,2015年4月25日,9.2,731人评,已完结,Anime
10285,3486,笨蛋，测验，召唤兽  OVA,249.6万,13万,6.4万,2011年2月23日,9.7,497人评,已完结,Anime
10286,413,变态王子与不笑猫,2018万,79.6万,94.6万,2013年4月13日,9.4,2917人评,已完结,Anime
10287,102892,少女☆歌剧 Revue Starlight,473.4万,25万,13.6万,2018年7月13日,9.8,12139人评,已完结,Anime
10288,5567,悠哉日常大王 Repeat OAD,89.7万,15.6万,7133,2016年9月23日,9.7,714人评,已完结,Anime
10289,6418,UQ HOLDER！悠久持有者！,1302万,70.6万,19万,2017年10月3日,7.3,2995人评,已完结,Anime
10290,291,魔弹之王与战姬,1769.1万,42.4万,45.5万,2014年10月4日,8.9,695人评,已完结,Anime
10291,1661,续 夏目友人帐,1037.9万,63万,85.2万,2009年1月5日,9.6,1512人评,已完结,Anime
10292,4067,寻找失去的未来,105.1万,21万,4.8万,2014年10月4日,9,413人评,已完结,Anime
10293,102632,中间管理录利根川,463万,29.1万,5.3万,2018年7月,9.4,1879人评,连载中,Anime
10294,8752,魔卡少女樱 CLEAR CARD篇,3810.1万,246.8万,146.8万,2018年1月7日,9.8,38394人评,已完结,Anime
10295,5988,怪怪守护神,1228.6万,67.2万,37.4万,2017年4月2日,8.6,833人评,已完结,Anime
10296,5809,黑白来看守所 第二季,984.2万,50.3万,26.7万,2017年1月4日,8.8,547人评,已完结,Anime
10297,102312,碧蓝之海,2275.1万,114.6万,34.3万,2018年7月14日,9.8,22876人评,已完结,Anime
10298,2592,学园孤岛,1599.8万,59.9万,101.9万,2015年7月9日,9.2,2366人评,已完结,Anime
10299,2602,和歌子酒 动画,797.5万,16.2万,5.1万,2015年7月5日,9.7,597人评,已完结,Anime
10300,2684,偶像大师,136.8万,11.1万,25万,2011年7月7日,9.7,816人评,已完结,Anime
10301,5959,Room Mate,208万,19.1万,3.5万,2017年4月12日,0,0,已完结,Anime
10302,3495,线上游戏的老婆不可能是女生？,4570.1万,166.4万,128.9万,2016年4月8日,8.6,2756人评,已完结,Anime
10303,78692,异世界居酒屋～古都阿伊特力亚的居酒屋阿信～,593.9万,28.3万,10.1万,2018年4月13日,8.9,1285人评,已完结,Anime
10304,2544,星之声,130.7万,20.4万,1.4万,2002年2月2日,9.1,300人评,已完结,Anime
10305,759,恋爱与选举与巧克力,702.5万,37.9万,27.1万,2012年7月5日,9.1,562人评,已完结,Anime
10306,866,迷糊餐厅 WORKING!!,115.3万,36.4万,3.1万,2010年4月4日,9.5,1084人评,已完结,Anime
10307,3467,命运石之门 负荷领域的既视感,254.4万,17万,18.7万,2013年4月20日,9.7,2627人评,已完结,Anime
10308,5530,Lostorage incited WIXOSS,292.9万,23.9万,7万,2016年10月8日,9,267人评,已完结,Anime
10309,46932,OVERLORDⅡ SP,1613.2万,12.1万,1.6万,2018年1月10日,9.6,2942人评,已完结,Anime
10310,8292,我们仍未知道那天所看见的花的名字。 剧场版,175.8万,17.5万,8.5万,2013年8月31日,9.7,1283人评,已完结,Anime
10311,5529,亚人 第二季,107.2万,44.1万,2102,2016年10月7日,9,543人评,已完结,Anime
10312,80092,魔法少女☆伊莉雅 2WEI!,141.7万,18万,4.9万,2014年7月9日,9.6,840人评,已完结,Anime
10313,79472,Megalo Box,2883.1万,121.7万,33.7万,2018年4月6日,9.8,47078人评,已完结,Anime
10314,1917,妄想代理人,81.2万,11.5万,4万,2004年2月2日,9.5,416人评,已完结,Anime
10315,2194,恐怖宠物店,111.3万,14.4万,4.8万,1999年3月1日,9.7,767人评,已完结,Anime
10316,5045,星之梦,655.5万,82.3万,23.8万,2016年7月7日,9.6,1656人评,已完结,Anime
10317,5281,网球王子,502.8万,14.9万,33.1万,2001年10月10日,9.7,707人评,已完结,Anime
10318,78312,冷然之天秤,347.3万,26.6万,7.4万,2018年4月1日,9.3,989人评,已完结,Anime
10319,3440,鬼灯的冷彻,1289.4万,105.8万,53.8万,2014年1月10日,9.5,2445人评,已完结,Anime
10320,247,PUPA,460.4万,13.5万,9.5万,2014年1月9日,7.7,393人评,已完结,Anime
10321,6441,动画同好会,333.2万,30.5万,15.2万,2017年10月8日,8.5,1951人评,已完结,Anime
10322,2661,我的妹妹不可能那么可爱 第二季,1325.8万,56.7万,263万,2013年4月6日,9,3157人评,已完结,Anime
10323,1093,明日的与一,91.5万,12.8万,2.7万,2009年1月8日,5.8,306人评,已完结,Anime
10324,6306,战斗女子高校,217.7万,21.6万,5.3万,2017年7月3日,7.5,131人评,已完结,Anime
10325,5800,小林家的龙女仆,1.1亿,357.6万,348.9万,2017年1月11日,9.3,10518人评,已完结,Anime
10326,861,青之驱魔师,256.5万,52.4万,11.4万,2011年4月17日,8.9,1324人评,已完结,Anime
10327,6302,活撃/刀剣乱舞（僅限港澳台地區）,56.2万,18.2万,2.8万,2017年7月2日,8.8,385人评,已完结,Anime
10328,1039,交响情人梦,157.2万,11.9万,6万,2007年1月11日,9.7,338人评,已完结,Anime
10329,78552,我的英雄学院 第三季,8477.6万,191.9万,144.3万,2018年4月7日,9.8,50509人评,已完结,Anime
10330,6449,战刻夜想曲,252.1万,22.2万,6.1万,2017年10月3日,8.1,763人评,已完结,Anime
10331,4201,如果她的旗帜被折断了,193.9万,23.1万,13.5万,2014年4月6日,8.5,566人评,已完结,Anime
10332,1062,乃木坂春香的秘密,1.3万,16.6万,381,2008年7月10日,9,194人评,已完结,Anime
10333,3220,隐之王,9374,12.5万,55,2008年4月6日,9.2,226人评,已完结,Anime
10334,4367,魔法战争,212.8万,22.9万,8.8万,2014年1月9日,4.3,1044人评,已完结,Anime
10335,1655,关于完全听不懂老公在说什么的事 第二季,2227.2万,34.9万,15.3万,2015年4月2日,9.4,941人评,已完结,Anime
10336,2667,我女友与青梅竹马的惨烈修罗场,1435.1万,93万,111.8万,2013年1月5日,9,2732人评,已完结,Anime
10337,3119,少女们向荒野进发,645.8万,32.8万,25.8万,2016年1月7日,7.2,219人评,已完结,Anime
10338,2572,Charlotte,4602.4万,152.2万,105.7万,2015年7月4日,9,7563人评,已完结,Anime
10339,1164,小鸠,38.2万,14万,2.2万,2009年10月6日,9.6,365人评,已完结,Anime
10340,78112,敦君与女朋友,635.5万,40.7万,2.4万,2018年4月6日,9.2,2033人评,已完结,Anime
10341,289,记录的地平线,702.7万,46.8万,28.9万,2013年10月5日,9.5,1144人评,已完结,Anime
10342,1600,灼眼的夏娜,719.4万,73.9万,76.7万,2005年10月5日,9.2,1304人评,已完结,Anime
10343,5996,恋爱暴君,2880.1万,132.1万,84.3万,2017年4月7日,7.7,2179人评,已完结,Anime
10344,139592,为我而生,45.5万,32.3万,2.6万,2018年10月10日,3.5,4267人评,连载中,Anime
10345,5066,屁屁吾郎,541.7万,13万,9.1万,2016年7月3日,8.6,172人评,已完结,Anime
10346,2996,君吻Pure Rouge,3.9万,10.9万,549,2007年10月6日,8.5,230人评,已完结,Anime
10347,6346,暗芝居 第五季,645.1万,19.6万,9.4万,2017年7月3日,8.5,639人评,已完结,Anime
10348,6470,无论何时我们的恋情都是10厘米。～告白实行委员会～,552.9万,79.3万,15.8万,2017年11月25日,9.6,6516人评,已完结,Anime
10349,2576,OVERLORD,1.4亿,246.2万,230.4万,2015年7月7日,9.6,16445人评,已完结,Anime
10350,5062,Love Live! Sunshine!!,1211.1万,88.5万,101.1万,2016年7月2日,8.7,1627人评,已完结,Anime
10351,2585,乱步奇谭 Game of Laplace,1148.8万,41.8万,79.9万,2015年7月2日,8.1,886人评,已完结,Anime
10352,4388,机巧少女不会受伤,584万,70.4万,28.9万,2013年10月7日,8.7,1501人评,已完结,Anime
10353,996,FORTUNE ARTERIAL -赤之约定-,128.7万,15.5万,6.3万,2010年10月8日,9.1,286人评,已完结,Anime
10354,1181,悠久之翼,137万,24.9万,8万,2007年10月6日,9.7,947人评,已完结,Anime
10355,468,青春纪行,160.3万,25.4万,13.7万,2013年10月3日,9.5,1545人评,已完结,Anime
10356,193,龙娘七七七埋藏的宝藏,532.2万,29万,17.2万,2014年4月10日,9,581人评,已完结,Anime
10357,122732,机动战士高达独角兽(UC) RE:0096,936.2万,21万,18.6万,2016年4月3日,9.6,534人评,已完结,Anime
10358,3423,四月是你的谎言 OAD,241.3万,11.1万,8.6万,2015年5月15日,9.7,658人评,已完结,Anime
10359,3421,干物妹！小埋 OVA,762.4万,28.2万,20.5万,2015年10月19日,9.3,724人评,已完结,Anime
10360,6001,从零开始的魔法书,2965.3万,164万,89万,2017年4月10日,8.3,2537人评,已完结,Anime
10361,1345,请别忧伤了二之宫君,195.1万,19.1万,11万,2007年10月3日,8.3,171人评,已完结,Anime
10362,6425,此花亭奇谭,1258.6万,114.3万,44.1万,2017年10月5日,9.8,16923人评,已完结,Anime
10363,12492,刀使巫女,918.2万,49.8万,19.7万,2018年1月5日,8.6,4918人评,已完结,Anime
10364,3106,苍之彼方的四重奏,1357.3万,63万,45.2万,2016年1月11日,7.5,668人评,已完结,Anime
10365,5622,我的青春恋爱物语果然有问题 续 OVA,272.3万,16万,8.6万,2016年10月27日,9.7,2055人评,已完结,Anime
10366,2718,"DIABOLIK LOVERS MORE,BLOOD",568.9万,23.8万,23.1万,2015年9月23日,0,0,已完结,Anime
10367,3375,她与她的猫,571.3万,67.3万,6.1万,2016年3月4日,9.7,1602人评,已完结,Anime
10368,2783,狗与剪刀的正确用法,530.8万,37.6万,27.2万,2013年7月1日,8.8,972人评,已完结,Anime
10369,3530,超时空要塞Δ,2396.6万,59.8万,80.4万,2016年4月3日,8.7,1013人评,已完结,Anime
10370,139452,梅露可物语 : 无精打采的少年与瓶中少女,17万,17.6万,5033,2018年10月11日,9.7,471人评,连载中,Anime
10371,1003,咎狗之血,154.3万,20.4万,10.7万,2010年10月7日,8.2,147人评,已完结,Anime
10372,1563,歌之☆王子殿下 真爱REVOLUTIONS,417万,12.1万,27.5万,2015年4月4日,9.5,186人评,已完结,Anime
10373,77352,重神机潘多拉,611.6万,43.9万,9.8万,2018年3月28日,6.4,4486人评,已完结,Anime
10374,3126,魔法少女什么的已经够了啦。,447.3万,14.8万,5.7万,2016年1月11日,8.4,139人评,已完结,Anime
10375,5882,元气少女缘结神 新婚篇,228.3万,17.9万,6.7万,2016年12月20日,9.7,785人评,已完结,Anime
10376,139332,逆转裁判 第二季,29.5万,17.2万,1万,2018年10月6日,9.6,331人评,连载中,Anime
10377,1505,无头骑士异闻录×2 承,1372.9万,36.1万,63.9万,2015年1月10日,9.4,699人评,已完结,Anime
10378,253,世界征服 谋略之星,303.6万,11.5万,10.6万,2014年1月11日,9.1,369人评,已完结,Anime
10379,6439,幻界战线 &amp; BEYOND,2006.3万,120.8万,31万,2017年10月8日,9.8,22744人评,已完结,Anime
10380,191,请问您今天要来点兔子吗？,561.7万,82.1万,42.7万,2014年4月10日,9.5,2377人评,已完结,Anime
10381,1139,07-GHOST,142.6万,14.3万,6.9万,2009年4月6日,9.5,320人评,已完结,Anime
10382,723,猫物语（黑）,265.4万,26.5万,7.2万,2012年12月31日,9.7,724人评,已完结,Anime
10383,1553,幻界战线,3106万,104.4万,66.4万,2015年4月4日,9.5,4756人评,已完结,Anime
10384,4351,中二病也要谈恋爱！恋 Lite,195.2万,12.8万,2.7万,2013年12月26日,9.5,329人评,已完结,Anime
10385,2676,境界线上的地平线,540.9万,52.4万,13.8万,2011年10月1日,9.3,889人评,已完结,Anime
10386,5761,精灵宝可梦 无印,479.4万,13.5万,36.4万,1997年4月1日,9.7,865人评,已完结,Anime
10387,9092,皇帝圣印战记,1248.2万,56.5万,28.3万,2018年1月6日,6.4,12075人评,已完结,Anime
10388,5784,锁链战记 赫克瑟塔斯之光,349.2万,21.5万,5.2万,2017年1月8日,7,130人评,已完结,Anime
10389,102712,付丧神出租中,309.4万,30.6万,4.4万,2018年7月23日,9.6,1174人评,连载中,Anime
10390,3450,在下坂本，有何贵干？,1.3亿,350.8万,207.5万,2016年4月8日,8.7,8603人评,已完结,Anime
10391,102832,千枪士,180.5万,11.9万,2.2万,2018年7月3日,5.8,1267人评,已完结,Anime
10392,79332,LOST SONG 失落的歌谣,315.6万,23万,8.8万,2018年3月31日,9.4,7368人评,已完结,Anime
10393,5044,美男高校地球防卫部LOVE！LOVE！,151.5万,12.4万,14.2万,2016年7月8日,9.1,142人评,已完结,Anime
10394,1512,路人女主的养成方法,5745.7万,186.2万,191.8万,2015年1月8日,9.3,6994人评,已完结,Anime
10395,983,刀语,141.1万,16.5万,6.5万,2010年1月25日,9.5,698人评,已完结,Anime
10396,2720,青年黑杰克,609.1万,22.2万,23.6万,2015年10月1日,8.7,172人评,已完结,Anime
10397,6260,蜡笔小新 第一季（中文）,1063.3万,18.1万,28.4万,1992年4月13日,9.7,1231人评,已完结,Anime
10398,207,头文字D First Stage,511.5万,13.9万,25.8万,1998年4月19日,9.7,846人评,已完结,Anime
10399,3068,Love Live! School Idol Project,1257.4万,92.7万,153.8万,2013年1月6日,9.5,3508人评,已完结,Anime
10400,843,笨蛋，测验，召唤兽2,121.4万,32.8万,5.2万,2011年7月7日,9.5,1527人评,已完结,Anime
10401,3365,境界的彼方,1349.3万,150.2万,78.5万,2013年10月2日,9.1,4088人评,已完结,Anime
10402,2590,若叶女孩,310.3万,13万,8万,2015年7月3日,9.3,213人评,已完结,Anime
10403,9152,Slow Start,531.3万,46.7万,22.7万,2018年1月7日,9.6,3643人评,已完结,Anime
10404,11732,小木乃伊到我家,2062.1万,131.7万,46.9万,2018年1月12日,9.6,9509人评,已完结,Anime
10405,451,恋爱研究所,650.8万,34.9万,28.3万,2013年7月4日,9.6,1659人评,已完结,Anime
10406,5796,兽娘动物园,536.4万,31.4万,23.4万,2017年1月10日,9.6,2996人评,已完结,Anime
10407,1092,钢壳都市雷吉欧斯,323.9万,22.7万,9.2万,2009年1月10日,8.3,308人评,已完结,Anime
10408,5806,Rewrite 2nd Seaso,1075.6万,79.2万,31.3万,2017年1月14日,8.7,1412人评,已完结,Anime
10409,5575,从很久以前就喜欢你了。～告白实行委员会～,292.9万,40.4万,14.5万,2016年4月23日,9.6,685人评,已完结,Anime
10410,3377,薄樱鬼 御伽草子,229.9万,10.9万,2.9万,2016年4月5日,9.5,100人评,已完结,Anime
10411,820,零之使魔 三美姬的轮舞,538.1万,19.6万,45.2万,2008年7月6日,9,474人评,已完结,Anime
10412,78572,多田君不恋爱,1142.6万,88.6万,33.4万,2018年4月5日,8.9,10007人评,已完结,Anime
10413,4155,玉子爱情故事,208.2万,41.8万,7.7万,2014年4月26日,9.8,2804人评,已完结,Anime
10414,856,GOSICK,595.3万,73.6万,34.9万,2011年1月7日,9.7,4945人评,已完结,Anime
10415,1586,Fate/stay night [Unlimited Blade Works] 第一季,8890.1万,221.1万,419.2万,2014年10月4日,9.1,6328人评,已完结,Anime
10416,4070,元气囝仔,106.6万,15.5万,3.7万,2014年7月5日,9.7,1427人评,已完结,Anime
10417,5057,弹丸论破3 -绝望篇-,1631.4万,70.4万,58.4万,2016年7月15日,7.8,1355人评,已完结,Anime
10418,238,姐姐来了,972.2万,25.3万,5.4万,2014年1月8日,9.4,595人评,已完结,Anime
10419,7752,春宵苦短，少女前进吧,151.4万,24.8万,3.5万,2017年4月7日,9.7,5230人评,已完结,Anime
10420,1650,Fate/Zero 第一季,3660.6万,163.9万,267.7万,2011年10月1日,9.4,5978人评,已完结,Anime
10421,5951,笑面推销员NEW,380.6万,20.9万,14.3万,2017年4月3日,8.3,380人评,已完结,Anime
10422,4008,终结的炽天使 OVA,163.9万,11.1万,3.2万,2016年5月2日,8.8,174人评,已完结,Anime
10423,2765,动画锻炼！EX,387.9万,18.9万,4.1万,2015年10月12日,9.2,153人评,已完结,Anime
10424,1073,潘朵拉之心,239.8万,29万,11.7万,2009年4月2日,9.5,981人评,已完结,Anime
10425,113,我们大家的河合庄,692万,27.6万,29.8万,2014年4月3日,9.5,1103人评,已完结,Anime
10426,1382,NANA,300.7万,23.8万,12.9万,2006年4月5日,9.8,1277人评,已完结,Anime
10427,844,日常,3724.1万,113.5万,150.1万,2011年4月2日,9.8,11340人评,已完结,Anime
10428,1396,怪 AYAKASHI,114.9万,15.9万,8.3万,2006年1月12日,9.7,574人评,已完结,Anime
